frame_id,timestamp,scene_description,objects_json,prompt_variant,advice_text
360,762.4960744380951,"Here are three critical objects or hazards present in the scene:

- **Cars on the Road:**
  - Type: Vehicles
  - Location: On the road, ahead of the motorcycle
  - Direction: Traveling in the opposite direction

- **Tracks on the Road:**
  - Type: Railway or tram tracks
  - Location: Embedded in the middle of the road surface
  - Direction: Running parallel to the direction of travel

- **Pedestrian:**
  - Type: Person
  - Location: Near the left edge of the pathway, approaching the road
  - Direction: Moving towards the road from the left side",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

**Cars on the Road**: Multiple vehicles traveling in opposite direction.

**IMMEDIATE ACTION**

**SLAM ON BRAKES NOW** to avoid collision."
390,762.4960744380951,"The primary imminent hazard is the presence of several pedestrians crossing the road ahead. There are also multiple vehicles in the vicinity, including a bus to the right, which could pose a risk if they make sudden stops or maneuvers.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Reduce speed immediately"
390,762.4960744380951,"The primary imminent hazard is the presence of several pedestrians crossing the road ahead. There are also multiple vehicles in the vicinity, including a bus to the right, which could pose a risk if they make sudden stops or maneuvers.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD ALERT**

Multiple pedestrians crossing the road ahead.

**IMMEDIATE ACTION REQUIRED**

SLAM ON BRAKES, EXERCISE EXTREME CAUTION!"
390,762.4960744380951,"In the image, the scene is from the perspective of a person riding a motorcycle or bicycle. Here are three critical objects or hazards present:

- **Vehicles on the road:**
  - **Type:** Cars
  - **Location:** On the road ahead
  - **Direction:** Moving in both directions on the multi-lane road

- **Tram Tracks:**
  - **Type:** Tram Tracks
  - **Location:** Center of the road
  - **Direction:** Running parallel to the direction of travel

- **Pedestrians and Cyclists:**
  - **Type:** Pedestrians and Cyclists (potential presence)
  - **Location:** Possibly near the buildings and sidewalks
  - **Direction:** Can enter or cross the road from either side

These objects and potential hazards require attention and caution while navigating the road.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Slow down, watch for tram tracks."
390,762.4960744380951,"In the image, the scene is from the perspective of a person riding a motorcycle or bicycle. Here are three critical objects or hazards present:

- **Vehicles on the road:**
  - **Type:** Cars
  - **Location:** On the road ahead
  - **Direction:** Moving in both directions on the multi-lane road

- **Tram Tracks:**
  - **Type:** Tram Tracks
  - **Location:** Center of the road
  - **Direction:** Running parallel to the direction of travel

- **Pedestrians and Cyclists:**
  - **Type:** Pedestrians and Cyclists (potential presence)
  - **Location:** Possibly near the buildings and sidewalks
  - **Direction:** Can enter or cross the road from either side

These objects and potential hazards require attention and caution while navigating the road.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**ALERT: HIGH-PRIORITY HAZARD**

**URGENT ACTION: CHECK FOR TRAM TRACKS AHEAD BEFORE MOVING.**"
420,762.4960744380951,"In this image, there are multiple pedestrians on the road ahead, posing a potential hazard. Additionally, the tram tracks in the middle of the road could affect vehicle handling if not navigated carefully.","[{""class_id"": 2, ""class_name"": ""car"", ""confidence"": 0.2574741244316101, ""bbox"": [148.59515380859375, 110.68650817871094, 190.39752197265625, 121.51368713378906]}]","You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).",Caution Slowing Down Now.
420,762.4960744380951,"In this image, there are multiple pedestrians on the road ahead, posing a potential hazard. Additionally, the tram tracks in the middle of the road could affect vehicle handling if not navigated carefully.","[{""class_id"": 2, ""class_name"": ""car"", ""confidence"": 0.2574741244316101, ""bbox"": [148.59515380859375, 110.68650817871094, 190.39752197265625, 121.51368713378906]}]","You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

**Most Urgent Hazard:** Multiple pedestrians on the road ahead.

**IMPERATIVE ACTION:** SLOW DOWN IMMEDIATELY TO AVOID PEDESTRIAN COLLISIONS."
420,762.4960744380951,"Based on the image, here are three critical objects or hazards present in the scene:

- **Tram Tracks:**
  - Type: Tram tracks embedded in the road.
  - Location: Center of the road.
  - Direction: Running longitudinally along the street.

- **Pedestrians:**
  - Type: People walking on the sidewalks.
  - Location: Both sides of the street.
  - Direction: Moving parallel to the road.

- **Buildings:**
  - Type: Multi-storied buildings flanking the street.
  - Location: Both sides of the street.
  - Direction: Static and lining the road.","[{""class_id"": 2, ""class_name"": ""car"", ""confidence"": 0.2574741244316101, ""bbox"": [148.59515380859375, 110.68650817871094, 190.39752197265625, 121.51368713378906]}]","You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Reduce speed now"
420,762.4960744380951,"Based on the image, here are three critical objects or hazards present in the scene:

- **Tram Tracks:**
  - Type: Tram tracks embedded in the road.
  - Location: Center of the road.
  - Direction: Running longitudinally along the street.

- **Pedestrians:**
  - Type: People walking on the sidewalks.
  - Location: Both sides of the street.
  - Direction: Moving parallel to the road.

- **Buildings:**
  - Type: Multi-storied buildings flanking the street.
  - Location: Both sides of the street.
  - Direction: Static and lining the road.","[{""class_id"": 2, ""class_name"": ""car"", ""confidence"": 0.2574741244316101, ""bbox"": [148.59515380859375, 110.68650817871094, 190.39752197265625, 121.51368713378906]}]","You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

**Hazard:** Pedestrians on both sides of the street.

**IMPERATIVE ACTION:** Reduce speed to 30 km/h immediately."
450,762.4960744380951,"In the image, there are vehicles parked on the left side of the road, and a few pedestrians are visible further ahead. There are also tram tracks running down the center of the street, which poses a potential hazard for the cyclist.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).",Caution: Watch for tram tracks!
450,762.4960744380951,"In the image, there are vehicles parked on the left side of the road, and a few pedestrians are visible further ahead. There are also tram tracks running down the center of the street, which poses a potential hazard for the cyclist.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","Hazard: Cyclist approaching from behind the parked vehicles.

Imperative action: ""SLAM ON BRAKES, CYCLIST IN DANGEROUS AREA"""
450,762.4960744380951,"Based on the provided image:

- **Cars on the Road**:
  - **Type**: Vehicles (cars)
  - **Location**: On the road, in both directions
  - **Direction**: Moving towards and away from the camera's viewpoint

- **Tram Tracks**:
  - **Type**: Tram tracks
  - **Location**: Embedded in the road surface
  - **Direction**: Running parallel to the direction of the road

- **Pedestrians**:
  - **Type**: Pedestrians
  - **Location**: On the sidewalks beside the road
  - **Direction**: Walking in various directions along the sidewalks",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Reduce speed immediately."
450,762.4960744380951,"Based on the provided image:

- **Cars on the Road**:
  - **Type**: Vehicles (cars)
  - **Location**: On the road, in both directions
  - **Direction**: Moving towards and away from the camera's viewpoint

- **Tram Tracks**:
  - **Type**: Tram tracks
  - **Location**: Embedded in the road surface
  - **Direction**: Running parallel to the direction of the road

- **Pedestrians**:
  - **Type**: Pedestrians
  - **Location**: On the sidewalks beside the road
  - **Direction**: Walking in various directions along the sidewalks",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","Based on the scene, I have identified the single most urgent hazard as:

**Pedestrians**

Imperative action:
""SLOW DOWN IMMEDIATELY TO AVOID HITTING PEDESTRIANS"""
480,1017.0072147846222,"The driver ahead is stopped and there's a traffic light further down the road that may change at any moment. Pedestrians are visible on the sidewalks, and there are parked cars that could pull out into the street.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Reduce speed immediately."
480,1017.0072147846222,"The driver ahead is stopped and there's a traffic light further down the road that may change at any moment. Pedestrians are visible on the sidewalks, and there are parked cars that could pull out into the street.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

OBJECTS: Pedestrian in crosswalk, stopped vehicle ahead, possible changing traffic light.

IMPERATIVE ACTION: Reduce speed immediately to 40km/h or below."
480,1017.0072147846222,"Based on the image, here are three critical objects or hazards present in the scene:

- **Vehicles Ahead**:
  - Type: Cars
  - Location: Middle of the road
  - Direction: Moving forward

- **Buildings and Trees**:
  - Type: Structures and vegetation
  - Location: Both sides of the road
  - Direction: Stationary

- **Pedestrian Crossings**:
  - Type: Crosswalk
  - Location: Across the road
  - Direction: Transverse (perpendicular to the direction of the road)",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).",Danger. Slow Down Immediately!
480,1017.0072147846222,"Based on the image, here are three critical objects or hazards present in the scene:

- **Vehicles Ahead**:
  - Type: Cars
  - Location: Middle of the road
  - Direction: Moving forward

- **Buildings and Trees**:
  - Type: Structures and vegetation
  - Location: Both sides of the road
  - Direction: Stationary

- **Pedestrian Crossings**:
  - Type: Crosswalk
  - Location: Across the road
  - Direction: Transverse (perpendicular to the direction of the road)",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD IDENTIFICATION**

Based on the image, the single most urgent hazard is:

**Vehicles Ahead**: Cars are moving forward in the middle of the road.

**IMPERATIVE ACTION**

**SLAM ON BRAKES IMMEDIATELY TO AVOID COLLISION!**"
510,1017.0072147846222,"In the image, there are two cars ahead on the road and a traffic light that is red, indicating the driver should stop. Additionally, there are some pedestrians visible on the sidewalks, posing potential hazards if they were to suddenly move onto the road.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Slow down to yield"
510,1017.0072147846222,"In the image, there are two cars ahead on the road and a traffic light that is red, indicating the driver should stop. Additionally, there are some pedestrians visible on the sidewalks, posing potential hazards if they were to suddenly move onto the road.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

Object 1: Pedestrian A ahead of vehicle B
 Imperative Action: **SLAM ON BRAKES NOW**"
510,1017.0072147846222,"From the image, the following critical objects or hazards can be identified:

- **Oncoming Vehicle (white car):**
  - Location: Left side of the road, ahead.
  - Direction: Approaching from the opposite direction.

- **Pedestrians:**
  - Location: Sidewalks on both sides of the road.
  - Direction: Walking or standing on either side.

- **Side Mirrors:**
  - Location: Close to the viewer, on either side of the vehicle the image is taken from.
  - Direction: Extending outward from the vehicle.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: CAUTION
Instruction: Reduce Speed Now"
510,1017.0072147846222,"From the image, the following critical objects or hazards can be identified:

- **Oncoming Vehicle (white car):**
  - Location: Left side of the road, ahead.
  - Direction: Approaching from the opposite direction.

- **Pedestrians:**
  - Location: Sidewalks on both sides of the road.
  - Direction: Walking or standing on either side.

- **Side Mirrors:**
  - Location: Close to the viewer, on either side of the vehicle the image is taken from.
  - Direction: Extending outward from the vehicle.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD DETECTED**

**IMMEDIATE ACTION REQUIRED:**

**CHECK SIDE MIRRORS FOR ONCOMING VEHICLE!**"
540,1017.0072147846222,"The image shows a clear road ahead with no immediate vehicles or pedestrians in the path. However, there is a slight blurriness which might obscure any smaller details or distant hazards.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Caution
Check surroundings before accelerating."
540,1017.0072147846222,"The image shows a clear road ahead with no immediate vehicles or pedestrians in the path. However, there is a slight blurriness which might obscure any smaller details or distant hazards.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**Urgent Hazard Identified:** Road Surface Debris (Possible Pothole)

**Imperative Action:** Reduce Speed to 30 km/h IMMEDIATELY!"
540,1017.0072147846222,"Certainly! Based on the image, here are three critical objects or hazards in the scene:

- **Oncoming Vehicle**: 
  - Type: Car
  - Location: Center lane, approaching the viewer's vehicle
  - Direction: Coming towards the viewer

- **Cyclist**:
  - Type: Bicycle rider
  - Location: Left side of the road, in the bike lane
  - Direction: Moving in the same direction as the viewer

- **Pedestrians/Sidewalk**:
  - Type: People walking on the sidewalk
  - Location: Right side of the road
  - Direction: Moving in various directions along the sidewalk",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).",Caution Slow Down and Yield.
540,1017.0072147846222,"Certainly! Based on the image, here are three critical objects or hazards in the scene:

- **Oncoming Vehicle**: 
  - Type: Car
  - Location: Center lane, approaching the viewer's vehicle
  - Direction: Coming towards the viewer

- **Cyclist**:
  - Type: Bicycle rider
  - Location: Left side of the road, in the bike lane
  - Direction: Moving in the same direction as the viewer

- **Pedestrians/Sidewalk**:
  - Type: People walking on the sidewalk
  - Location: Right side of the road
  - Direction: Moving in various directions along the sidewalk",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD:** Oncoming Vehicle

**IMPERATIVE ACTION:** Maintain safe distance, brake immediately!"
570,1017.0072147846222,The image shows an empty road ahead with no immediate vehicles or pedestrians. There are no visible traffic signs in the immediate vicinity indicating any hazards.,[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Safe
Maintain speed, anticipate sudden stops suddenly."
570,1017.0072147846222,The image shows an empty road ahead with no immediate vehicles or pedestrians. There are no visible traffic signs in the immediate vicinity indicating any hazards.,[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","SCENE: Empty road, no vehicles, clear horizon
OBJECTS: None detected

Urgent hazard: Pedestrian stepping off curb, imperative action: **SLAM ON BRAKES IMMEDIATELY**"
570,1017.0072147846222,"Here are three critical objects or hazards present in the scene along with their types, locations, and directions:

- **Motorcycle Handlebars:**
  - **Type:** Motorcycle component
  - **Location:** Foreground
  - **Direction:** Straight ahead
  
- **Traffic Light:**
  - **Type:** Traffic control device
  - **Location:** Middle ground, ahead on the right side of the road
  - **Direction:** Facing the viewer
  
- **Buildings and Storefronts:**
  - **Type:** Stationary structures
  - **Location:** Along both sides of the street
  - **Direction:** Parallel to the road on both sides

These objects and hazards are significant for ensuring the rider's safety and awareness while navigating this urban environment.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).",Caution Slow Down Ahead
570,1017.0072147846222,"Here are three critical objects or hazards present in the scene along with their types, locations, and directions:

- **Motorcycle Handlebars:**
  - **Type:** Motorcycle component
  - **Location:** Foreground
  - **Direction:** Straight ahead
  
- **Traffic Light:**
  - **Type:** Traffic control device
  - **Location:** Middle ground, ahead on the right side of the road
  - **Direction:** Facing the viewer
  
- **Buildings and Storefronts:**
  - **Type:** Stationary structures
  - **Location:** Along both sides of the street
  - **Direction:** Parallel to the road on both sides

These objects and hazards are significant for ensuring the rider's safety and awareness while navigating this urban environment.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","Based on the scene analysis, I identify the single most urgent hazard as:

**Motorcycle Handlebars**

Imperative action: **SLAM ON BRAKES NOW!**"
600,1243.6649188995361,"There are no imminent hazards directly in front of the bicycle, but there are vehicles parked on the left side of the street and pedestrians on the sidewalk. The traffic light ahead is green, indicating it is safe to proceed.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Safe
Instruction: Yield to pedestrians on sidewalk carefully"
600,1243.6649188995361,"There are no imminent hazards directly in front of the bicycle, but there are vehicles parked on the left side of the street and pedestrians on the sidewalk. The traffic light ahead is green, indicating it is safe to proceed.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","URGENT HAZARD: Pedestrian approaching from right-hand sidewalk edge.

IMPERATIVE ACTION: SLOW DOWN AND CHECK RIGHT SIDE WALKER."
600,1243.6649188995361,"Sure, here are three critical objects or hazards present in the scene:

- **Traffic Lights**:
  - **Type**: Traffic control device.
  - **Location**: In the middle of the intersection.
  - **Direction**: Directly ahead and slightly to the left.

- **Bus**:
  - **Type**: Large vehicle.
  - **Location**: On the left side of the road.
  - **Direction**: Stationary or moving slowly to the right.

- **Pedestrians**:
  - **Type**: People crossing or near the road.
  - **Location**: Near the bus on the left side.
  - **Direction**: Appear to be moving away from the road, heading left.",[],"You are a motorcycle safety HUD. Given SCENE and OBJECTS, output one-word alert (Danger/Caution/Safe) and an imperative instruction (max 8 words).","Alert: Caution
Instruction: Reduce speed now!"
600,1243.6649188995361,"Sure, here are three critical objects or hazards present in the scene:

- **Traffic Lights**:
  - **Type**: Traffic control device.
  - **Location**: In the middle of the intersection.
  - **Direction**: Directly ahead and slightly to the left.

- **Bus**:
  - **Type**: Large vehicle.
  - **Location**: On the left side of the road.
  - **Direction**: Stationary or moving slowly to the right.

- **Pedestrians**:
  - **Type**: People crossing or near the road.
  - **Location**: Near the bus on the left side.
  - **Direction**: Appear to be moving away from the road, heading left.",[],"You are an ADAS system. From SCENE and OBJECTS, identify the single most urgent hazard and give a 5-10 word imperative action.","**URGENT HAZARD IDENTIFICATION**

Based on the scene, I have identified the single most urgent hazard:

**Pedestrians**: Near the bus on the left side, appearing to move away from the road.

**IMPERATIVE ACTION**
""Slow down and check for pedestrians crossing."""
